   1,000	  50,000	  26,300	  43,100
   2,000	  50,000	  34,400	  41,190
   3,000	  50,000	  40,400	  40,110
   4,000	  50,000	  44,300	  39,710
   5,000	  50,000	  46,800	  39,770
   6,000	  50,000	  48,300	  40,120
   7,000	  50,000	  49,200	  40,630
   8,000	  50,000	  49,700	  41,220
   9,000	  50,000	  50,000	  41,830
  10,000	  50,000	  50,200	  42,430
  11,000	  50,000	  50,300	  43,000
  12,000	  50,000	  51,100	  43,380
  13,000	  50,000	  55,800	  42,600
  14,000	  50,000	  60,900	  41,710
  15,000	  50,000	  65,200	  41,100
  16,000	  50,000	  68,700	  40,770
  17,000	  50,000	  71,500	  40,660
  18,000	  50,000	  73,800	  40,730
  19,000	  50,000	  75,600	  40,910
  20,000	  50,000	  77,100	  41,190
  21,000	  50,000	  78,400	  41,520
  22,000	  50,000	  79,400	  41,890
  23,000	  50,000	  80,300	  42,290
  24,000	  50,000	  80,900	  42,700
  25,000	  50,000	  81,600	  43,100
  26,000	  50,000	  82,000	  43,510
  27,000	  50,000	  82,400	  43,900
  28,000	  50,000	  82,800	  44,280
  29,000	  50,000	  83,100	  44,650
  30,000	  50,000	  83,400	  45,000
  31,000	  50,000	  83,600	  45,330
  32,000	  50,000	  83,800	  45,650
  33,000	  50,000	  83,900	  45,940
  34,000	  50,000	  84,100	  46,220
  35,000	  50,000	  84,300	  46,490
  36,000	  50,000	  84,300	  46,730
  37,000	  50,000	  84,400	  46,960
  38,000	  50,000	  84,500	  47,180
  39,000	  50,000	  84,600	  47,380
  40,000	  50,000	  84,700	  47,570
  41,000	  50,000	  84,800	  47,740
  42,000	  50,000	  84,800	  47,900
  43,000	  50,000	  84,900	  48,060
  44,000	  50,000	  84,900	  48,200
  45,000	  50,000	  84,900	  48,330
  46,000	  50,000	  85,000	  48,450
  47,000	  50,000	  85,000	  48,570
  48,000	  50,000	  85,100	  48,680
  49,000	  50,000	  85,100	  48,770
  50,000	  50,000	  85,100	  48,860
  51,000	  50,000	  85,100	  48,950
  52,000	  50,000	  85,200	  49,020
  53,000	  50,000	  85,200	  49,090
  54,000	  50,000	  85,200	  49,160
  55,000	  50,000	  85,300	  49,220
  56,000	  50,000	  85,300	  49,280
  57,000	  50,000	  85,300	  49,330
  58,000	  50,000	  85,300	  49,380
  59,000	  50,000	  85,300	  49,430
  60,000	  50,000	  85,300	  49,470
  61,000	  50,000	  85,300	  49,510
  62,000	  50,000	  85,300	  49,550
  63,000	  50,000	  85,300	  49,580
  64,000	  50,000	  85,300	  49,610
  65,000	  50,000	  85,300	  49,640
  66,000	  50,000	  85,400	  49,670
  67,000	  50,000	  85,400	  49,690
  68,000	  50,000	  85,400	  49,710
  69,000	  50,000	  85,400	  49,740
  70,000	  50,000	  85,400	  49,760
  71,000	  50,000	  85,400	  49,770
  72,000	  50,000	  85,400	  49,790
  73,000	  50,000	  85,400	  49,810
  74,000	  50,000	  85,400	  49,820
  75,000	  50,000	  85,400	  49,830
  76,000	  50,000	  85,400	  49,850
  77,000	  50,000	  85,400	  49,860
  78,000	  50,000	  85,400	  49,870
  79,000	  50,000	  85,400	  49,880
  80,000	  50,000	  85,400	  49,890
  81,000	  50,000	  85,400	  49,900
  82,000	  50,000	  85,400	  49,900
  83,000	  50,000	  85,400	  49,910
  84,000	  50,000	  85,400	  49,920
  85,000	  50,000	  85,400	  49,930
  86,000	  50,000	  85,400	  49,930
  87,000	  50,000	  85,400	  49,940
  88,000	  50,000	  85,400	  49,940
  89,000	  50,000	  85,400	  49,940
  90,000	  50,000	  85,400	  49,950
  91,000	  50,000	  85,400	  49,950
  92,000	  50,000	  85,400	  49,950
  93,000	  50,000	  85,400	  49,960
  94,000	  50,000	  85,400	  49,960
  95,000	  50,000	  85,400	  49,960
  96,000	  50,000	  85,400	  49,970
  97,000	  50,000	  85,400	  49,970
  98,000	  50,000	  85,400	  49,970
  99,000	  50,000	  85,400	  49,970
 100,000	  50,000	  85,400	  49,980
 101,000	  50,000	  85,400	  49,980
 102,000	  50,000	  85,400	  49,980
 103,000	  50,000	  85,400	  49,980
 104,000	  50,000	  85,400	  49,980
 105,000	  50,000	  85,400	  49,980
 106,000	  50,000	  85,400	  49,980
 107,000	  50,000	  85,400	  49,980
 108,000	  50,000	  85,400	  49,990
 109,000	  50,000	  85,400	  49,990
 110,000	  50,000	  85,400	  49,990
 111,000	  50,000	  85,400	  49,990
 112,000	  50,000	  85,400	  49,990
 113,000	  50,000	  85,400	  49,990
 114,000	  50,000	  85,400	  49,990
 115,000	  50,000	  85,400	  50,000
 116,000	  50,000	  85,400	  50,000
 117,000	  50,000	  85,400	  50,000
