0.000000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.661841E+0	2.996508E+3
100.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.554033E+0	3.001711E+3
200.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.493153E+0	3.006802E+3
300.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.271194E+0	3.011991E+3
400.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.066992E+0	3.017166E+3
500.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.291487E+0	3.022270E+3
600.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.503299E+0	3.027473E+3
700.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.573058E+0	3.032634E+3
800.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.704964E+0	3.037753E+3
900.000000E-3	0.000000E+0	0.000000E+0	25.000000E+0	3.540081E+0	3.042970E+3
1.000000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.386612E+0	3.048089E+3
1.100000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.367587E+0	3.053222E+3
1.200000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.541349E+0	3.058439E+3
1.300000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.711306E+0	3.063558E+3
1.400000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.607303E+0	3.068733E+3
1.500000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.548959E+0	3.073936E+3
1.600000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.381539E+0	3.079027E+3
1.700000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.063187E+0	3.084230E+3
1.800000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.207777E+0	3.089405E+3
1.900000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.433541E+0	3.094509E+3
2.000000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.571789E+0	3.099727E+3
2.100000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.616181E+0	3.104888E+3
2.200000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.566716E+0	3.110034E+3
2.300000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.389149E+0	3.115252E+3
2.400000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.386612E+0	3.120384E+3
2.500000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.550228E+0	3.125531E+3
2.600000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.641548E+0	3.130748E+3
2.700000E+0	0.000000E+0	0.000000E+0	25.000000E+0	3.674524E+0	3.135867E+3
